Year,County,NCICCode,Month,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT200nao_sum,LT50200nao_sum,LT50nao_sum
2012,San Diego County,Imperial Beach,2,9,0,1,1,7,43,15,4,24,6,0,0,1,5,7,4,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,3,9,6,12,5,2,5,3,1,1,1,3,0,1,0,0,5,12,1,2,3,0,1,6.0,7.0,,4,7
2012,San Diego County,Imperial Beach,3,9,0,1,3,5,38,6,9,23,6,0,0,2,4,2,0,1,1,0,0,0,0,0,1,0,0,1,0,2,3,0,0,0,0,0,0,0,2,1,2,3,3,4,0,2,2,2,1,0,1,8,0,1,0,0,2,8,6,3,4,0,0,6.0,6.0,,2,9
2012,San Diego County,Imperial Beach,4,14,0,1,2,11,49,13,5,31,11,0,2,1,8,9,5,1,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,1,2,4,4,7,6,7,1,4,2,6,0,4,2,4,0,1,0,0,2,8,3,7,9,0,2,9.0,2.0,,8,12
2012,San Diego County,Imperial Beach,5,17,0,0,2,15,42,9,10,23,7,0,0,1,6,5,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,4,5,3,7,2,9,2,4,3,0,0,0,0,9,0,1,0,1,3,7,1,3,6,0,2,8.0,7.0,,3,5
2012,San Diego County,Imperial Beach,6,10,0,1,4,5,25,4,3,18,8,0,0,1,7,5,1,1,3,0,0,0,0,0,1,0,3,0,0,1,1,0,1,1,1,0,0,0,1,4,0,2,2,2,1,1,0,2,1,1,0,3,0,0,0,0,3,5,1,4,3,0,2,5.0,3.0,,3,7
2012,San Diego County,Imperial Beach,7,15,0,3,1,11,34,13,5,16,8,0,0,0,8,5,2,0,3,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7,3,5,8,8,0,1,7,5,1,2,2,5,0,0,0,0,5,6,0,3,1,0,1,8.0,1.0,,1,6
2012,San Diego County,Imperial Beach,8,12,0,0,4,8,45,12,10,23,10,0,0,2,8,7,5,1,1,0,0,0,0,0,0,0,0,0,1,3,3,0,0,1,0,0,0,1,1,3,3,5,7,11,6,3,2,1,0,1,0,9,0,1,0,2,2,7,2,6,3,0,1,9.0,9.0,,2,3
2012,San Diego County,Imperial Beach,9,14,0,2,0,12,38,9,10,19,7,0,0,1,6,4,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,4,5,9,1,4,4,0,0,0,0,9,0,1,0,1,2,6,5,2,1,0,2,9.0,3.0,,1,6
2012,San Diego County,Imperial Beach,10,12,1,1,1,9,38,15,5,18,4,0,0,0,4,5,1,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,5,10,5,13,3,3,7,2,1,0,1,5,0,0,0,0,3,6,1,3,3,0,2,7.0,3.0,,2,6
2012,San Diego County,Imperial Beach,11,11,0,2,6,3,35,11,7,17,7,0,1,1,5,4,2,1,1,0,0,0,0,0,1,1,1,0,2,3,3,0,0,1,0,2,0,0,0,1,2,5,6,9,3,3,3,2,1,0,1,7,0,0,0,0,1,6,2,2,6,0,0,7.0,3.0,,4,3
2012,San Diego County,Imperial Beach,12,13,0,0,1,12,40,10,10,20,8,0,0,3,5,6,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,8,5,5,7,0,0,7,3,1,1,1,9,0,1,0,1,4,7,1,4,2,0,1,8.0,1.0,,4,7
2012,San Diego County,La Mesa,1,14,0,2,6,6,124,38,24,62,11,0,1,1,9,13,3,2,8,0,0,0,0,0,1,1,3,0,0,3,4,1,0,0,1,0,0,0,0,3,3,24,14,26,1,16,9,12,3,2,7,20,4,0,0,0,10,27,2,2,5,0,16,27.0,6.0,,11,18
2012,San Diego County,La Mesa,2,13,0,0,10,3,135,23,21,91,4,0,0,1,3,12,1,1,10,0,0,0,0,0,0,0,7,1,0,2,3,5,0,2,0,0,0,0,0,1,2,14,9,19,1,9,9,4,1,3,0,19,2,0,0,0,20,43,2,4,10,0,12,35.0,15.0,,19,22
2012,San Diego County,La Mesa,3,27,0,2,7,18,132,26,4,102,17,0,0,2,15,18,1,1,16,0,1,0,1,0,2,0,2,0,0,5,3,3,0,0,1,0,0,0,8,8,2,16,10,16,2,10,4,10,8,2,0,4,0,0,0,1,23,38,5,3,13,0,19,41.0,14.0,,19,28
2012,San Diego County,La Mesa,4,15,0,0,8,7,126,25,15,86,7,0,0,5,2,22,2,0,20,4,1,0,5,0,0,0,2,1,0,5,3,2,2,0,1,0,0,0,2,2,3,16,9,22,0,9,13,3,0,0,3,15,0,0,0,0,17,45,0,1,10,0,13,26.0,19.0,,21,20
2012,San Diego County,La Mesa,5,11,0,0,4,7,155,27,26,102,8,0,0,3,5,31,5,1,25,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,1,0,0,2,2,2,1,20,7,22,8,5,9,5,5,0,0,17,6,3,1,0,37,48,2,2,11,1,0,28.0,22.0,,21,31
2012,San Diego County,La Mesa,6,10,0,0,3,7,173,31,9,133,4,0,0,1,3,35,7,0,28,0,1,1,2,0,0,0,2,0,0,1,1,1,0,1,0,0,0,2,1,0,4,21,10,19,1,7,11,12,10,0,2,7,1,1,1,0,29,55,2,5,21,2,18,54.0,20.0,,26,33
2012,San Diego County,La Mesa,7,14,0,1,7,6,143,35,11,97,8,0,0,3,5,19,2,0,17,1,0,0,1,0,1,0,1,1,1,4,2,0,2,1,2,0,0,1,2,3,0,24,11,27,5,9,13,8,5,0,3,9,2,0,0,0,21,47,1,3,12,1,12,33.0,15.0,,20,29
2012,San Diego County,La Mesa,8,16,0,0,9,7,174,36,18,120,11,0,0,4,7,21,1,1,19,0,0,0,0,0,0,0,2,1,0,6,4,2,0,0,1,1,1,1,0,0,6,14,22,24,2,10,12,12,8,1,3,13,4,1,0,0,19,44,0,8,26,0,23,39.0,21.0,,27,33
2012,San Diego County,La Mesa,9,28,1,4,7,16,129,37,15,77,16,0,1,3,12,15,3,0,12,0,0,0,0,0,3,1,3,1,0,3,3,3,0,1,0,0,0,0,3,12,1,25,12,26,5,13,8,11,5,1,5,7,3,5,0,0,13,35,0,6,16,0,7,26.0,18.0,,20,13
2012,San Diego County,La Mesa,10,22,1,0,11,10,104,23,17,64,11,1,0,1,9,15,13,0,2,0,0,0,0,0,0,0,3,1,0,7,7,2,0,1,1,0,0,1,1,7,1,9,14,17,4,7,6,6,4,1,1,9,3,5,1,1,7,18,0,4,18,0,15,23.0,13.0,,10,18
2012,San Diego County,La Mesa,11,14,0,-1,5,10,166,21,25,120,11,0,0,2,9,33,7,0,26,0,0,0,0,0,-1,0,2,1,0,2,4,1,0,0,0,0,0,0,2,7,1,11,10,12,3,3,6,9,7,0,2,19,3,3,0,0,23,57,0,8,15,0,17,29.0,28.0,,28,35
2012,San Diego County,La Mesa,12,40,0,3,11,26,171,29,16,126,21,0,1,4,16,28,4,0,24,0,0,0,0,0,1,2,3,1,0,7,4,3,1,2,0,0,1,0,6,12,8,15,14,19,4,6,9,10,4,1,5,13,1,2,0,0,19,78,0,2,18,0,9,38.0,26.0,,32,30
2012,San Diego County,National City,1,30,0,0,13,17,176,23,39,114,3,0,0,1,2,45,6,5,34,0,1,1,2,0,0,0,3,2,1,7,9,2,1,0,0,0,1,4,2,7,4,5,18,4,1,1,2,19,5,7,7,37,2,0,0,0,37,29,0,0,26,0,22,26.0,22.0,,27,39
2012,San Diego County,National City,2,40,0,1,16,23,160,31,25,104,14,0,0,6,8,60,11,3,46,0,0,0,0,0,0,1,3,3,1,9,10,3,1,0,0,0,2,3,7,9,4,10,21,13,4,4,5,18,5,9,4,20,4,1,0,0,32,21,0,4,39,0,8,27.0,18.0,,21,38
2012,San Diego County,National City,3,31,0,2,17,12,148,34,26,88,19,0,1,4,14,48,13,3,32,1,1,1,3,0,3,-1,5,3,0,9,11,3,0,2,1,0,0,0,5,3,4,10,24,8,1,5,2,26,5,14,7,27,-1,0,0,0,15,23,0,3,30,0,17,27.0,11.0,,21,29
2012,San Diego County,National City,4,24,1,5,8,10,145,31,29,85,11,1,0,2,8,18,4,6,8,4,0,0,4,0,3,2,0,1,0,7,6,2,0,0,0,0,0,0,1,6,3,15,16,11,2,3,6,20,10,5,5,30,-1,0,0,0,13,36,2,0,10,0,24,17.0,18.0,,27,23
2012,San Diego County,National City,5,32,1,1,19,11,117,30,24,63,12,1,0,3,8,31,8,4,19,3,1,0,4,0,0,1,3,1,1,14,9,4,0,4,0,0,2,0,4,5,2,10,20,17,4,6,7,13,4,7,2,23,1,0,0,0,19,9,1,3,18,0,13,19.0,7.0,,14,23
2012,San Diego County,National City,6,34,2,2,13,17,145,35,40,70,22,2,1,9,10,34,8,0,26,0,3,2,5,0,2,0,3,2,2,6,4,3,0,3,0,0,3,1,2,6,8,13,22,14,5,3,6,21,4,9,8,40,0,0,0,0,25,17,0,4,16,1,7,23.0,6.0,,17,24
2012,San Diego County,National City,7,37,0,1,13,23,140,27,38,75,22,0,0,8,14,37,11,2,24,2,1,2,5,3,1,0,2,1,3,7,6,4,0,1,0,0,2,1,3,3,16,9,18,7,2,2,3,20,9,6,5,36,2,0,0,0,20,22,0,1,18,0,14,21.0,17.0,,11,26
2012,San Diego County,National City,8,28,0,1,11,16,154,36,31,87,12,3,0,3,6,59,21,5,33,1,0,0,1,1,0,1,1,0,0,10,5,2,0,2,0,0,2,2,1,7,6,13,23,9,0,5,4,27,6,16,5,30,0,1,0,0,32,17,2,3,24,0,9,28.0,13.0,,22,24
2012,San Diego County,National City,9,34,0,1,14,19,148,27,45,76,22,0,1,7,14,30,11,1,18,0,1,2,3,0,1,0,1,1,0,12,7,5,0,1,1,0,0,1,2,7,9,8,19,6,1,1,4,21,4,11,6,40,3,2,0,0,17,15,1,5,24,0,14,26.0,10.0,,10,30
2012,San Diego County,National City,10,31,0,4,13,14,200,28,45,127,24,0,1,4,19,64,7,5,52,0,0,1,1,1,4,0,0,3,0,10,7,3,0,1,2,0,0,0,0,9,5,11,17,14,2,4,8,14,3,7,4,42,1,2,0,0,45,20,3,2,35,0,22,49.0,17.0,,30,31
2012,San Diego County,National City,11,28,0,0,12,16,137,27,27,83,8,0,0,5,3,45,11,2,32,0,0,0,0,0,0,0,0,3,0,9,6,5,0,0,0,0,1,0,2,11,3,16,11,8,0,7,1,19,9,7,3,26,1,0,0,0,29,28,0,1,13,0,12,20.0,11.0,,24,28
2012,San Diego County,National City,12,22,0,0,16,6,193,37,38,118,12,0,0,6,6,70,16,5,49,1,0,1,2,1,0,0,2,0,0,14,10,3,0,1,0,0,2,1,1,3,1,11,26,6,0,3,3,31,8,18,5,38,0,0,0,0,36,38,0,0,29,2,13,31.0,23.0,,29,35
2012,San Diego County,Oceanside,1,47,2,3,9,33,346,71,40,235,23,0,0,2,21,40,3,1,36,1,1,0,2,1,3,0,2,0,2,5,6,0,1,0,0,1,1,6,9,11,7,47,24,62,15,12,35,9,3,1,5,30,3,7,0,0,54,69,17,19,48,0,28,72.0,54.0,,46,63
2012,San Diego County,Oceanside,2,45,0,3,12,30,283,52,31,200,16,0,0,2,14,29,1,0,28,1,1,1,3,2,3,0,2,2,2,6,7,4,0,0,0,0,1,8,3,17,2,33,19,39,3,13,23,13,3,2,8,28,1,2,1,0,40,55,25,8,35,1,35,60.0,36.0,,40,64
2012,San Diego County,Oceanside,3,49,2,3,10,34,277,53,35,189,25,2,0,3,20,30,4,1,25,1,1,0,2,0,3,0,1,2,1,6,8,1,0,0,1,0,0,5,11,13,5,32,21,46,7,18,21,7,3,0,4,22,6,7,0,1,31,56,22,10,45,2,22,70.0,37.0,,46,36
2012,San Diego County,Oceanside,4,55,0,5,10,40,297,62,40,195,24,2,0,5,17,34,2,0,32,0,0,0,0,0,5,0,1,2,2,5,6,2,0,0,1,0,1,4,11,13,12,44,18,53,6,16,31,9,4,2,3,33,3,4,0,0,45,51,23,10,44,0,22,63.0,32.0,,34,66
2012,San Diego County,Oceanside,5,71,0,6,16,49,323,61,40,222,24,0,0,2,22,26,2,0,24,1,1,0,2,0,5,1,3,2,1,10,5,1,1,0,1,2,6,1,9,31,8,47,14,50,7,17,26,11,1,1,9,28,4,8,0,2,37,54,25,7,61,1,35,78.0,30.0,,59,55
2012,San Diego County,Oceanside,6,63,0,5,18,40,366,64,41,261,28,0,3,5,20,50,9,1,40,1,0,0,1,0,3,2,5,1,2,10,12,2,0,0,2,0,2,9,5,20,6,46,18,51,12,17,22,13,3,4,6,32,2,7,0,1,57,77,31,16,51,0,28,93.0,53.0,,43,72
2012,San Diego County,Oceanside,7,62,0,6,9,47,415,77,37,301,22,0,0,2,20,43,6,0,37,2,1,0,3,0,6,0,2,0,1,6,7,1,0,0,1,0,0,1,9,24,13,48,29,60,8,18,34,17,3,2,12,30,4,3,0,0,61,94,33,20,37,0,56,109.0,56.0,,61,75
2012,San Diego County,Oceanside,8,69,2,4,14,49,454,84,38,332,28,1,1,5,21,36,5,1,30,1,0,0,1,0,3,1,1,0,1,12,7,6,0,1,0,0,0,9,9,24,7,69,15,59,15,17,27,25,8,6,11,28,6,4,2,0,42,99,46,27,53,1,62,119.0,69.0,,61,83
2012,San Diego County,Oceanside,9,60,0,3,19,38,425,87,37,301,19,0,0,2,17,28,4,1,23,1,0,0,1,0,2,1,5,0,3,11,11,1,0,0,1,0,6,3,7,20,8,55,32,65,15,26,24,22,4,5,13,29,3,5,0,0,54,93,38,15,59,0,42,106.0,55.0,,64,76
2012,San Diego County,Oceanside,10,69,0,4,14,51,366,84,31,251,21,0,1,4,16,44,5,3,36,0,0,1,1,0,2,2,1,1,1,11,9,2,0,1,1,0,1,5,11,25,10,52,32,62,5,24,33,22,4,1,17,27,0,4,2,2,55,65,20,8,52,0,47,86.0,43.0,,57,65
2012,San Diego County,Oceanside,11,79,1,4,19,55,374,61,37,276,25,1,2,4,18,41,8,6,27,1,1,0,2,0,3,1,3,3,3,10,12,2,0,0,2,0,3,6,11,28,10,39,22,42,7,12,23,19,8,2,9,32,-1,6,0,1,37,78,39,16,52,1,52,102.0,42.0,,58,74
2012,San Diego County,Oceanside,12,59,1,2,25,31,363,85,38,240,31,1,0,12,18,29,4,1,24,1,0,0,1,0,2,0,4,2,1,18,10,7,0,3,2,0,3,1,3,23,4,55,30,60,6,20,34,25,5,4,16,31,4,3,0,-1,32,76,25,14,60,0,34,86.0,50.0,,41,63
2012,San Diego County,San Diego,1,426,3,23,134,266,2587,460,624,1503,201,1,9,66,125,327,77,8,242,15,5,0,20,1,19,4,26,7,15,86,60,26,3,7,14,7,17,57,36,86,87,171,289,288,53,105,130,172,49,40,83,485,116,23,3,1,200,673,48,100,327,5,146,688.0,242.0,,245,328
2012,San Diego County,San Diego,2,417,4,27,88,298,2397,431,497,1469,253,4,13,49,187,373,52,4,317,10,0,3,13,3,25,2,14,12,9,53,44,17,1,4,8,4,10,22,77,98,101,161,270,284,49,102,133,147,51,34,62,397,74,26,2,2,213,570,51,84,394,0,153,590.0,254.0,,266,359
2012,San Diego County,San Diego,3,470,4,31,148,287,2436,484,482,1470,317,3,27,67,220,373,59,13,301,8,4,1,13,3,23,8,30,10,13,95,75,30,9,6,12,6,10,35,58,106,88,216,268,322,56,144,122,162,55,30,77,384,65,33,2,5,207,568,42,99,362,1,184,643.0,237.0,,260,330
2012,San Diego County,San Diego,4,474,5,34,120,315,2534,436,499,1599,210,2,12,45,151,321,70,4,247,5,5,4,14,1,21,13,17,9,13,81,66,21,1,7,6,3,16,43,47,120,105,166,270,310,55,116,139,126,39,36,51,418,50,31,3,2,181,660,49,131,356,1,216,699.0,280.0,,273,347
2012,San Diego County,San Diego,5,495,5,32,133,325,2681,528,462,1691,291,1,18,70,202,389,66,13,310,7,0,2,9,5,22,10,23,7,16,87,75,25,4,5,6,1,17,37,75,120,93,201,327,342,49,148,145,186,47,51,88,363,64,35,3,3,224,648,52,157,408,0,196,790.0,301.0,,288,312
2012,San Diego County,San Diego,6,437,6,25,103,303,2651,443,569,1639,269,5,24,50,190,376,80,8,288,10,5,2,17,7,17,8,16,8,9,70,57,19,1,4,9,0,13,37,57,95,114,180,263,313,43,119,151,130,51,31,48,470,60,39,1,1,198,698,45,109,404,4,179,702.0,321.0,,307,309
2012,San Diego County,San Diego,7,512,5,30,139,338,2769,500,580,1689,234,3,12,58,161,286,66,8,212,11,4,1,16,3,21,9,32,9,13,85,79,15,10,9,9,1,16,42,70,114,112,187,313,352,75,114,163,148,40,38,70,486,53,41,1,4,176,741,37,168,361,5,196,797.0,312.0,,288,292
2012,San Diego County,San Diego,8,443,6,16,144,277,2771,508,569,1694,213,4,13,50,146,390,77,11,302,9,3,6,18,5,16,0,34,7,7,96,85,20,1,14,14,0,10,20,45,107,105,172,336,374,77,137,160,134,49,33,52,452,67,50,3,9,203,655,42,179,425,3,175,811.0,286.0,,277,320
2012,San Diego County,San Diego,9,521,3,27,139,352,2675,552,514,1609,272,1,6,47,218,295,65,13,217,10,9,9,28,10,21,6,20,10,10,99,86,28,0,9,9,0,7,31,85,124,112,194,358,402,83,141,178,150,44,33,73,430,46,38,6,7,207,586,36,196,400,1,170,728.0,266.0,,311,304
2012,San Diego County,San Diego,10,479,3,25,117,334,2757,540,652,1565,250,1,10,56,183,347,71,15,261,2,3,0,5,2,17,8,19,5,6,87,65,23,2,4,5,0,18,40,66,109,119,183,357,371,80,130,161,169,45,34,90,523,76,53,4,7,180,562,45,195,396,2,174,738.0,277.0,,258,292
2012,San Diego County,San Diego,11,436,2,14,121,299,2666,497,553,1616,267,4,5,49,209,304,68,10,226,7,7,2,16,6,11,3,28,11,7,75,67,17,6,6,14,4,7,33,53,125,88,185,312,346,56,148,142,151,36,49,66,430,85,38,3,4,166,705,44,145,402,1,146,716.0,261.0,,242,397
2012,San Diego County,San Diego,12,419,1,20,131,267,2776,523,609,1644,190,6,10,41,133,343,68,7,268,10,4,0,14,5,15,5,25,18,7,81,66,22,3,7,12,5,16,37,45,95,90,204,319,361,58,144,159,162,54,29,79,515,59,35,2,4,242,688,56,137,369,1,145,804.0,294.0,,290,256
2012,San Diego County,San Marcos,1,19,0,1,7,11,149,30,20,99,7,0,0,1,6,40,3,2,35,0,0,0,0,0,1,0,2,2,3,0,4,1,1,0,0,1,0,2,2,4,3,22,8,18,1,5,12,12,0,1,11,16,0,4,0,0,38,32,9,3,16,0,1,28.0,17.0,,23,31
2012,San Diego County,San Marcos,2,21,0,2,6,13,116,37,13,66,10,0,0,1,9,19,2,1,16,0,0,0,0,0,1,1,2,1,0,3,1,1,0,2,0,0,2,0,2,9,2,23,14,22,0,7,15,15,5,2,8,13,0,0,0,1,16,24,2,2,16,0,5,19.0,18.0,,11,18
2012,San Diego County,San Marcos,3,17,1,1,5,10,108,25,21,62,5,0,0,1,4,10,1,1,8,0,0,0,0,0,1,0,0,4,0,1,3,1,0,0,1,0,0,0,0,9,1,13,12,18,3,9,6,7,4,0,3,20,1,0,0,1,14,25,1,2,16,0,3,26.0,14.0,,12,10
2012,San Diego County,San Marcos,4,19,0,-1,5,15,120,28,18,74,14,0,0,6,8,33,2,1,30,0,0,0,0,0,-1,0,1,0,0,4,2,0,0,1,0,1,1,1,0,12,2,13,15,17,2,6,9,11,4,3,4,17,1,0,0,0,21,39,3,2,5,0,4,23.0,17.0,,19,15
2012,San Diego County,San Marcos,5,17,0,2,4,11,129,48,9,72,8,0,0,2,6,20,3,4,13,0,0,0,0,0,2,0,0,1,1,2,3,1,0,0,0,0,0,3,1,5,2,30,18,28,2,14,12,20,3,4,13,8,1,0,0,1,16,23,7,0,22,0,3,29.0,13.0,,11,19
2012,San Diego County,San Marcos,6,21,0,0,1,20,102,27,11,64,13,0,0,2,11,25,7,1,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,7,6,17,10,12,3,3,6,15,7,1,7,11,0,0,0,1,17,21,4,1,17,0,3,19.0,8.0,,18,19
2012,San Diego County,San Marcos,7,17,0,1,4,12,117,28,18,71,9,0,0,2,7,18,1,3,14,0,0,0,0,2,0,1,2,0,2,0,1,1,0,0,1,1,0,2,0,6,4,20,8,19,2,11,6,9,-1,1,9,17,0,1,0,0,20,26,7,2,11,0,5,23.0,13.0,,18,17
2012,San Diego County,San Marcos,8,16,0,0,1,15,124,27,22,75,15,0,0,1,14,24,5,1,18,1,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,5,4,15,12,14,1,6,7,13,3,3,7,21,0,1,0,0,21,33,7,3,10,0,1,25.0,9.0,,19,22
2012,San Diego County,San Marcos,9,26,0,2,6,18,146,30,26,90,12,0,1,1,10,32,3,6,23,0,0,0,0,0,2,0,2,1,2,1,2,2,0,1,0,1,0,3,1,12,2,16,14,23,2,12,9,7,1,2,4,25,1,0,0,0,28,33,10,1,16,0,2,33.0,18.0,,14,25
2012,San Diego County,San Marcos,10,21,0,2,8,11,140,30,33,77,11,0,0,2,9,24,4,8,12,0,0,0,0,0,2,0,3,3,1,1,3,5,0,0,0,0,0,0,2,6,3,13,17,18,2,9,7,12,2,3,7,32,1,0,0,2,19,28,8,1,9,1,9,30.0,16.0,,12,19
2012,San Diego County,San Marcos,11,16,0,0,7,9,122,34,18,70,10,0,0,2,8,22,7,2,13,0,1,0,1,0,0,0,4,2,1,0,2,4,0,0,1,0,0,0,1,5,3,14,20,14,1,8,5,20,8,4,8,17,1,0,0,0,20,27,8,0,12,0,3,25.0,13.0,,10,22
2012,San Diego County,San Marcos,12,17,1,1,3,12,129,22,20,87,5,0,0,0,5,26,2,1,23,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,1,0,0,2,3,5,2,12,10,6,1,1,4,16,5,2,9,19,0,1,0,2,36,29,9,0,6,0,5,39.0,12.0,,18,18
2012,San Diego County,Vista,1,45,0,5,9,31,165,50,32,83,20,0,0,2,18,38,13,2,23,0,0,0,0,0,5,0,3,1,1,4,5,2,0,0,1,1,0,4,1,18,8,23,27,26,5,6,15,24,7,11,6,28,-1,5,0,0,22,29,1,4,21,1,5,27.0,12.0,,14,30
2012,San Diego County,Vista,2,27,0,2,11,14,132,38,21,73,9,0,2,2,5,29,6,4,19,1,0,0,1,1,1,1,5,1,0,5,4,5,0,0,0,0,2,1,3,9,1,26,12,26,3,15,8,12,6,2,4,20,0,1,0,1,19,19,8,3,16,0,7,29.0,7.0,,16,21
2012,San Diego County,Vista,3,42,0,3,13,26,143,33,23,87,14,0,1,2,11,18,3,3,12,0,0,0,0,0,3,0,1,4,2,6,5,4,0,3,1,0,0,5,4,11,6,21,12,22,2,13,7,11,6,3,2,21,0,2,0,2,26,32,6,2,11,0,8,30.0,12.0,,24,21
2012,San Diego County,Vista,4,62,0,1,18,43,166,37,23,106,53,0,1,19,33,62,8,7,47,0,0,0,0,0,1,0,4,4,1,9,6,6,0,0,4,0,2,12,6,16,9,22,15,18,1,8,9,19,6,5,8,22,0,1,0,2,51,33,3,4,5,0,8,29.0,14.0,,23,40
2012,San Diego County,Vista,5,37,0,4,11,22,163,27,30,106,25,0,0,8,17,28,6,1,21,0,0,0,0,0,4,0,1,2,1,7,6,3,0,0,2,0,0,2,5,10,5,15,12,12,1,6,5,15,8,4,3,21,2,7,1,0,29,48,8,0,16,0,4,40.0,14.0,,17,35
2012,San Diego County,Vista,6,33,0,2,12,19,132,33,22,77,17,0,1,6,10,17,4,0,13,0,0,1,1,0,2,0,3,3,3,3,7,0,0,1,1,1,2,3,3,7,6,18,15,23,4,10,9,10,5,1,4,20,0,2,0,3,18,32,7,3,8,0,6,31.0,9.0,,21,16
2012,San Diego County,Vista,7,25,0,0,7,18,149,30,27,92,17,0,0,7,10,30,7,7,16,0,0,1,1,0,0,0,0,1,3,3,4,2,0,1,0,0,0,0,1,14,3,23,7,11,3,5,3,19,8,5,6,23,0,4,0,2,21,43,8,1,11,0,6,34.0,12.0,,25,21
2012,San Diego County,Vista,8,47,0,0,13,34,137,36,16,85,33,0,0,6,27,19,6,0,13,0,0,2,2,2,0,0,2,4,2,5,6,3,0,1,3,0,0,4,5,11,14,18,18,18,3,7,8,18,6,7,5,15,1,0,0,1,14,45,8,0,12,0,5,34.0,16.0,,23,12
2012,San Diego County,Vista,9,51,0,3,17,31,167,35,27,105,32,0,0,8,24,38,10,4,24,0,0,0,0,0,3,0,3,3,2,9,9,4,0,1,2,0,1,1,7,21,2,12,23,17,3,8,6,18,12,3,3,25,0,2,0,1,32,37,7,2,16,0,10,34.0,20.0,,19,32
2012,San Diego County,Vista,10,37,0,1,12,24,201,43,41,117,20,0,0,4,16,44,10,2,32,0,0,0,0,0,1,0,1,3,1,7,7,3,0,0,1,0,1,1,6,12,5,21,22,21,1,10,10,22,6,10,6,41,0,0,0,0,41,29,16,1,19,0,11,35.0,12.0,,27,43
2012,San Diego County,Vista,11,34,1,3,9,21,162,31,37,94,24,1,0,4,19,28,5,4,19,0,0,0,0,0,2,1,4,1,1,3,3,5,0,0,1,0,0,3,2,13,3,14,17,17,2,8,7,14,6,3,5,32,0,5,0,2,21,29,18,2,19,0,3,26.0,20.0,,14,34
2012,San Diego County,Vista,12,25,0,1,12,12,168,45,30,93,12,0,0,4,8,44,7,3,34,0,0,0,0,0,1,0,3,1,3,5,7,4,0,0,1,0,0,1,3,6,2,25,20,25,3,8,14,20,10,3,7,27,0,3,0,0,35,20,12,1,18,1,6,35.0,16.0,,16,26
2012,San Diego County,CSU San Diego,1,1,0,1,0,0,43,5,2,36,0,0,0,0,0,5,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,2,0,1,1,0,0,2,0,0,0,0,3,12,4,10,3,2,2,7.0,15.0,,7,7
2012,San Diego County,CSU San Diego,2,5,0,2,1,2,54,7,2,45,0,0,0,0,0,11,2,0,9,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,7,3,0,2,1,4,0,4,0,1,1,0,0,0,7,5,1,21,9,0,2,15.0,14.0,,9,7
2012,San Diego County,CSU San Diego,3,8,0,2,5,1,64,4,2,58,3,0,0,2,1,15,1,0,14,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,1,0,3,0,0,0,1,1,3,4,2,1,1,0,0,0,0,1,1,0,0,0,7,9,0,26,8,0,8,18.0,9.0,,24,7
